listing_id,date
1.18554E+18,07-07-2024
9005989,07-07-2024
1.14624E+18,07-07-2024
9.57914E+17,07-07-2024
8.50173E+17,07-07-2024
8.4596E+17,07-07-2024
9.63921E+17,07-07-2024
1.07544E+18,07-07-2024
52619545,07-07-2024
45529447,07-07-2024
5651579,07-07-2024
1.11984E+18,07-07-2024
7.61142E+17,07-07-2024
6.68608E+17,07-07-2024
1.02052E+18,07-07-2024
50890336,07-07-2024
35914565,07-07-2024
8.87168E+17,07-07-2024
9.32642E+17,07-07-2024
7.88301E+17,07-07-2024
1.10088E+18,07-07-2024
8.03814E+17,07-07-2024
9.37935E+17,07-07-2024
1.15061E+18,07-07-2024
25549565,07-07-2024
9.37838E+17,07-07-2024
48172884,07-07-2024
9.9212E+17,07-07-2024
1.0915E+18,07-07-2024
47334913,07-07-2024
48470454,07-07-2024
45528939,07-07-2024
9.32619E+17,07-07-2024
7.44431E+17,07-07-2024
1.00498E+18,07-07-2024
53645427,07-07-2024
52611613,07-07-2024
34330970,07-07-2024
28722270,07-07-2024
1.02305E+18,07-07-2024
6.54303E+17,07-07-2024
1.04062E+18,07-07-2024
52691284,07-07-2024
1.14709E+18,07-07-2024
1.18257E+18,07-07-2024
1.00598E+18,08-07-2024
6.53434E+17,08-07-2024
5651579,08-07-2024
9.63921E+17,08-07-2024
25549565,08-07-2024
53567589,08-07-2024
1.14635E+18,08-07-2024
6.89719E+17,08-07-2024
1.17454E+18,08-07-2024
6.54303E+17,08-07-2024
9.8901E+17,08-07-2024
10768745,08-07-2024
28868857,08-07-2024
7.52337E+17,08-07-2024
51579900,08-07-2024
1.12323E+18,08-07-2024
8.57982E+17,09-07-2024
1.098E+18,09-07-2024
1.18554E+18,09-07-2024
33558235,09-07-2024
8.41524E+17,09-07-2024
7.52337E+17,09-07-2024
7.61142E+17,09-07-2024
8.8223E+17,09-07-2024
1.02052E+18,09-07-2024
8.4596E+17,10-07-2024
1.01897E+18,10-07-2024
47334913,10-07-2024
25549565,10-07-2024
7.87024E+17,10-07-2024
8.50173E+17,10-07-2024
6.67645E+17,10-07-2024
1.11984E+18,10-07-2024
28722270,10-07-2024
53645427,10-07-2024
9.38421E+17,10-07-2024
46894493,11-07-2024
1.00498E+18,11-07-2024
35793179,11-07-2024
9501054,11-07-2024
7.24567E+17,11-07-2024
9.63921E+17,11-07-2024
7.95542E+17,11-07-2024
6.89719E+17,11-07-2024
44180048,11-07-2024
7.23957E+17,11-07-2024
25549565,11-07-2024
52611613,11-07-2024
32279028,11-07-2024
1.18554E+18,11-07-2024
5651579,11-07-2024
9.28949E+17,11-07-2024
47943571,11-07-2024
54150131,11-07-2024
6.68608E+17,11-07-2024
53567589,11-07-2024
9.50211E+17,12-07-2024
1.0183E+18,12-07-2024
35793179,12-07-2024
53567589,12-07-2024
8.8223E+17,12-07-2024
25549565,12-07-2024
1.14709E+18,12-07-2024
7.52337E+17,12-07-2024
1.02052E+18,12-07-2024
1.11984E+18,12-07-2024
51579900,12-07-2024
9.99162E+17,12-07-2024
1.01897E+18,12-07-2024
6.28163E+17,12-07-2024
8.4596E+17,12-07-2024
50890336,12-07-2024
7.87024E+17,12-07-2024
1.14624E+18,12-07-2024
7.61142E+17,12-07-2024
9.69887E+17,12-07-2024
1.10088E+18,12-07-2024
7.51421E+17,13-07-2024
9.32619E+17,13-07-2024
7.44431E+17,13-07-2024
9.69887E+17,13-07-2024
45529316,13-07-2024
1.00498E+18,13-07-2024
7.23957E+17,13-07-2024
10768745,13-07-2024
8.46586E+17,13-07-2024
9.32642E+17,13-07-2024
7.88301E+17,13-07-2024
8.4596E+17,13-07-2024
1.18554E+18,13-07-2024
35914565,13-07-2024
45313545,13-07-2024
9.02166E+17,13-07-2024
9.99162E+17,13-07-2024
1.17454E+18,13-07-2024
9.05007E+17,13-07-2024
21392315,13-07-2024
25549565,13-07-2024
47943571,14-07-2024
6.34108E+17,14-07-2024
9.38421E+17,14-07-2024
1.16465E+18,14-07-2024
1.01897E+18,14-07-2024
8.8223E+17,14-07-2024
53645427,14-07-2024
1.11984E+18,14-07-2024
38321579,14-07-2024
52691284,14-07-2024
53567589,14-07-2024
43955950,14-07-2024
9.50211E+17,14-07-2024
54150131,14-07-2024
6.68608E+17,14-07-2024
19527043,14-07-2024
9.32642E+17,14-07-2024
1.02101E+18,14-07-2024
1.098E+18,14-07-2024
7.57978E+17,14-07-2024
8.50173E+17,14-07-2024
1.14624E+18,14-07-2024
9.99162E+17,14-07-2024
8.31123E+17,14-07-2024
7.52119E+17,14-07-2024
32993402,14-07-2024
46894493,14-07-2024
9.32619E+17,14-07-2024
9.69887E+17,14-07-2024
1.18925E+18,14-07-2024
28722270,14-07-2024
53312101,14-07-2024
6.89719E+17,14-07-2024
52863776,14-07-2024
7.52337E+17,14-07-2024
9.63921E+17,14-07-2024
53483727,14-07-2024
25549565,14-07-2024
7.23957E+17,15-07-2024
47440071,15-07-2024
1.02052E+18,15-07-2024
6.68608E+17,15-07-2024
1.10298E+18,15-07-2024
1.14709E+18,15-07-2024
10768745,15-07-2024
1.0915E+18,15-07-2024
9.69887E+17,15-07-2024
6.92808E+17,15-07-2024
28400263,15-07-2024
6.89719E+17,15-07-2024
9.50211E+17,15-07-2024
1.17454E+18,15-07-2024
1.18554E+18,15-07-2024
25549565,15-07-2024
1.01605E+18,16-07-2024
25549565,16-07-2024
1.18554E+18,16-07-2024
1.18257E+18,16-07-2024
9.69887E+17,16-07-2024
9.4275E+17,16-07-2024
35793179,16-07-2024
1.17454E+18,16-07-2024
8.50173E+17,16-07-2024
1.01076E+18,16-07-2024
28341274,16-07-2024
1.02305E+18,16-07-2024
38321579,17-07-2024
1.18346E+18,17-07-2024
47440071,17-07-2024
35793179,17-07-2024
9.50211E+17,17-07-2024
6.67645E+17,17-07-2024
9.57914E+17,17-07-2024
1.02052E+18,17-07-2024
48470454,17-07-2024
7.64509E+17,17-07-2024
9005989,17-07-2024
28400263,17-07-2024
42092736,18-07-2024
6.68608E+17,18-07-2024
25549565,18-07-2024
54150131,18-07-2024
45529316,18-07-2024
32279028,18-07-2024
38321579,18-07-2024
8.50173E+17,18-07-2024
35914565,18-07-2024
10768745,18-07-2024
9.57914E+17,18-07-2024
1.00598E+18,19-07-2024
9.63921E+17,19-07-2024
1.02305E+18,19-07-2024
1.02099E+18,19-07-2024
6.89719E+17,19-07-2024
1.0183E+18,19-07-2024
1.12323E+18,19-07-2024
1.0915E+18,19-07-2024
5651579,19-07-2024
35793179,19-07-2024
1.17454E+18,19-07-2024
53645427,19-07-2024
53483727,19-07-2024
1.18466E+18,20-07-2024
54150131,20-07-2024
1.00598E+18,20-07-2024
25549565,20-07-2024
7.37574E+17,20-07-2024
1.14624E+18,20-07-2024
7.52337E+17,20-07-2024
1.17339E+18,20-07-2024
6623339,20-07-2024
1.01605E+18,20-07-2024
9.99162E+17,20-07-2024
6.92808E+17,20-07-2024
8.50173E+17,20-07-2024
9.69887E+17,20-07-2024
1.17454E+18,20-07-2024
35914565,20-07-2024
1.18346E+18,20-07-2024
34330970,20-07-2024
1.01897E+18,20-07-2024
7.3588E+17,20-07-2024
1.11984E+18,20-07-2024
46894493,20-07-2024
1.18554E+18,21-07-2024
8.4596E+17,21-07-2024
8.87168E+17,21-07-2024
8.98744E+17,21-07-2024
10768745,21-07-2024
1.02101E+18,21-07-2024
1.11984E+18,21-07-2024
28722270,21-07-2024
9.38476E+17,21-07-2024
54150131,21-07-2024
7.17373E+17,21-07-2024
1.09142E+18,21-07-2024
51579900,21-07-2024
8.50173E+17,21-07-2024
1.02099E+18,21-07-2024
1.10298E+18,21-07-2024
48470454,21-07-2024
7.37574E+17,21-07-2024
52691284,21-07-2024
9.50211E+17,21-07-2024
47334913,21-07-2024
7.52337E+17,21-07-2024
1.01897E+18,21-07-2024
9.4275E+17,21-07-2024
9.28949E+17,21-07-2024
1.02305E+18,21-07-2024
9.05007E+17,21-07-2024
6.31035E+17,21-07-2024
53567589,21-07-2024
8.31123E+17,21-07-2024
1.10088E+18,21-07-2024
6.34108E+17,21-07-2024
6.28163E+17,21-07-2024
7.87024E+17,21-07-2024
42092736,21-07-2024
7.88301E+17,21-07-2024
9501054,21-07-2024
1.1718E+18,21-07-2024
13083497,21-07-2024
7.64509E+17,21-07-2024
1.18759E+18,22-07-2024
44180048,22-07-2024
54150131,22-07-2024
8.50173E+17,22-07-2024
20620135,22-07-2024
7.52337E+17,22-07-2024
9.69887E+17,22-07-2024
38321579,22-07-2024
47943571,22-07-2024
1.18925E+18,22-07-2024
7.23957E+17,22-07-2024
1.02052E+18,22-07-2024
9.80034E+17,22-07-2024
6623339,22-07-2024
47440071,22-07-2024
51592836,22-07-2024
52241973,22-07-2024
9.32642E+17,22-07-2024
47408047,22-07-2024
9.50211E+17,22-07-2024
9.582E+17,22-07-2024
6.20481E+17,22-07-2024
6.67645E+17,22-07-2024
9.57914E+17,22-07-2024
6.68608E+17,22-07-2024
33558235,22-07-2024
1.18554E+18,22-07-2024
7.52119E+17,23-07-2024
7.51421E+17,23-07-2024
5651579,23-07-2024
7.44431E+17,23-07-2024
9.05007E+17,23-07-2024
53483727,23-07-2024
7.23957E+17,23-07-2024
52241973,23-07-2024
6623339,24-07-2024
42092736,24-07-2024
1.02052E+18,24-07-2024
1.04062E+18,24-07-2024
9.582E+17,24-07-2024
54150131,24-07-2024
28400263,24-07-2024
9.38421E+17,24-07-2024
1.18346E+18,24-07-2024
52241973,24-07-2024
35793179,24-07-2024
25549565,24-07-2024
25549565,25-07-2024
9.28949E+17,25-07-2024
35914565,25-07-2024
1.02305E+18,25-07-2024
1.02052E+18,25-07-2024
8.4596E+17,25-07-2024
7.61142E+17,25-07-2024
10768745,25-07-2024
6623339,25-07-2024
7.23957E+17,25-07-2024
38321579,25-07-2024
50890336,25-07-2024
6.89719E+17,25-07-2024
1.18346E+18,25-07-2024
53483727,25-07-2024
16531782,25-07-2024
9.50211E+17,25-07-2024
7.52337E+17,25-07-2024
26139592,26-07-2024
47440071,26-07-2024
8.31123E+17,26-07-2024
7.44431E+17,26-07-2024
1.10298E+18,26-07-2024
24606880,26-07-2024
7.64509E+17,26-07-2024
25549565,26-07-2024
1.14709E+18,26-07-2024
28400263,26-07-2024
3820211,26-07-2024
54150131,26-07-2024
9.69887E+17,26-07-2024
42092736,26-07-2024
9.57914E+17,26-07-2024
1.18925E+18,26-07-2024
47408047,26-07-2024
33558235,26-07-2024
21052414,26-07-2024
7.03552E+17,26-07-2024
10768745,26-07-2024
1.12323E+18,26-07-2024
7.23957E+17,27-07-2024
47943571,27-07-2024
1.0915E+18,27-07-2024
16531782,27-07-2024
53312101,27-07-2024
9.50211E+17,27-07-2024
28341274,27-07-2024
9.69887E+17,27-07-2024
1.01076E+18,27-07-2024
1.06253E+18,27-07-2024
7.88301E+17,27-07-2024
1.01076E+18,27-07-2024
6.18673E+17,27-07-2024
50354540,27-07-2024
7.64509E+17,27-07-2024
8.46586E+17,27-07-2024
21392315,27-07-2024
46894493,27-07-2024
1.07544E+18,27-07-2024
6.89719E+17,27-07-2024
10768745,27-07-2024
25549565,27-07-2024
7.24567E+17,27-07-2024
7.37574E+17,28-07-2024
9.05007E+17,28-07-2024
1.17339E+18,28-07-2024
1.11984E+18,28-07-2024
36443605,28-07-2024
15580397,28-07-2024
14989805,28-07-2024
7.87024E+17,28-07-2024
6.34108E+17,28-07-2024
1.00498E+18,28-07-2024
16531782,28-07-2024
9.63921E+17,28-07-2024
54128829,28-07-2024
1.00735E+18,28-07-2024
32993402,28-07-2024
6.67645E+17,28-07-2024
1.14624E+18,28-07-2024
29605579,28-07-2024
8.4596E+17,28-07-2024
9.50211E+17,28-07-2024
52691284,28-07-2024
7.52337E+17,28-07-2024
1.12833E+18,28-07-2024
52611613,28-07-2024
10768745,28-07-2024
9.02166E+17,28-07-2024
6.2196E+17,28-07-2024
9.28949E+17,28-07-2024
1.04062E+18,28-07-2024
6623339,28-07-2024
1.02305E+18,28-07-2024
1.09142E+18,28-07-2024
9.50211E+17,29-07-2024
51592836,29-07-2024
54369238,29-07-2024
1.16465E+18,29-07-2024
52836323,29-07-2024
26139592,29-07-2024
9.99162E+17,29-07-2024
8.31123E+17,29-07-2024
1.02101E+18,29-07-2024
8.50173E+17,29-07-2024
24606880,29-07-2024
10768745,29-07-2024
35793179,29-07-2024
13083497,29-07-2024
1.06181E+18,29-07-2024
1.11984E+18,29-07-2024
1.02052E+18,29-07-2024
9.4275E+17,29-07-2024
5.81058E+17,29-07-2024
16531782,30-07-2024
9.80034E+17,30-07-2024
5.93272E+17,31-07-2024
44180048,31-07-2024
10768745,31-07-2024
47345872,31-07-2024
9.50211E+17,31-07-2024
25549565,31-07-2024
51592836,31-07-2024
1.02305E+18,31-07-2024
16531782,31-07-2024
7.37574E+17,31-07-2024
9.32619E+17,31-07-2024
8.98744E+17,31-07-2024
7.17373E+17,31-07-2024
45024912,31-07-2024
1.1217E+18,31-07-2024
45074220,31-07-2024
1.17038E+18,31-07-2024
9.28949E+17,31-07-2024
1.03472E+18,31-07-2024
7.51421E+17,31-07-2024
3820211,31-07-2024
24606880,31-07-2024
52611613,31-07-2024
7.94723E+17,31-07-2024
6.68608E+17,31-07-2024
6623339,31-07-2024
1.00598E+18,31-07-2024
7.57978E+17,31-07-2024
1.02101E+18,31-07-2024
43208391,31-07-2024
7.64509E+17,31-07-2024
9501054,31-07-2024
7.86316E+17,31-07-2024
28400263,31-07-2024
7.84781E+17,31-07-2024
21392315,31-07-2024
6.49974E+17,31-07-2024
42092736,31-07-2024
14989805,31-07-2024
15580397,31-07-2024
28341274,31-07-2024
42009788,31-07-2024
52836323,31-07-2024
8.50173E+17,31-07-2024
1.18554E+18,01-08-2024
1.14709E+18,01-08-2024
1.18257E+18,01-08-2024
13083497,01-08-2024
39093517,01-08-2024
9.9212E+17,01-08-2024
7.44431E+17,01-08-2024
1.02052E+18,01-08-2024
9.38476E+17,01-08-2024
1.11984E+18,01-08-2024
8.50654E+17,01-08-2024
1.00735E+18,01-08-2024
1.14635E+18,01-08-2024
47334913,01-08-2024
7.23957E+17,01-08-2024
54369240,01-08-2024
45313545,01-08-2024
9501054,01-08-2024
7.52337E+17,01-08-2024
1.06253E+18,01-08-2024
1.10298E+18,01-08-2024
50354540,01-08-2024
1.01076E+18,01-08-2024
1.098E+18,01-08-2024
25976514,01-08-2024
6.53434E+17,01-08-2024
17238066,01-08-2024
9.69887E+17,01-08-2024
9.38421E+17,01-08-2024
9.32642E+17,01-08-2024
48599533,01-08-2024
1.01076E+18,01-08-2024
35793179,01-08-2024
6.92808E+17,01-08-2024
48470454,01-08-2024
53567589,01-08-2024
1.00498E+18,01-08-2024
6.67645E+17,01-08-2024
51579900,01-08-2024
1.18346E+18,01-08-2024
6.19695E+17,01-08-2024
50171851,01-08-2024
9.17511E+17,01-08-2024
32993402,01-08-2024
16531782,01-08-2024
9.05007E+17,01-08-2024
25549565,01-08-2024
9.63921E+17,01-08-2024
6.89719E+17,01-08-2024
52241973,02-08-2024
8.50173E+17,02-08-2024
16531782,02-08-2024
1.02052E+18,02-08-2024
9.63921E+17,02-08-2024
25549565,02-08-2024
43736299,02-08-2024
1.02099E+18,02-08-2024
10768745,02-08-2024
1.18759E+18,02-08-2024
6.68608E+17,02-08-2024
5651579,02-08-2024
9.80034E+17,02-08-2024
8.8223E+17,02-08-2024
6.68608E+17,02-08-2024
47440071,02-08-2024
1.18346E+18,02-08-2024
9.38432E+17,02-08-2024
9.4275E+17,02-08-2024
1.14624E+18,02-08-2024
6.54303E+17,02-08-2024
38321579,03-08-2024
34330970,03-08-2024
1.01076E+18,03-08-2024
44450012,03-08-2024
10768745,03-08-2024
8.50173E+17,03-08-2024
9.32619E+17,03-08-2024
7.87024E+17,03-08-2024
7.17373E+17,03-08-2024
1.02052E+18,03-08-2024
52241973,03-08-2024
53567589,03-08-2024
1.12839E+18,03-08-2024
1.14709E+18,03-08-2024
7.52337E+17,03-08-2024
7.436E+17,03-08-2024
1.01076E+18,04-08-2024
28722270,04-08-2024
9.32642E+17,04-08-2024
40828178,04-08-2024
9.32619E+17,04-08-2024
33558235,04-08-2024
9.69887E+17,04-08-2024
9.50211E+17,04-08-2024
1.02305E+18,04-08-2024
22398196,04-08-2024
54128829,04-08-2024
7.52337E+17,04-08-2024
28868857,04-08-2024
1.07318E+18,04-08-2024
6.28163E+17,04-08-2024
43736299,04-08-2024
1.00498E+18,04-08-2024
9.57914E+17,04-08-2024
1.18925E+18,04-08-2024
54126420,04-08-2024
52241973,04-08-2024
34330970,04-08-2024
8.31123E+17,04-08-2024
1.04062E+18,04-08-2024
1.11984E+18,04-08-2024
5651579,04-08-2024
1.18759E+18,04-08-2024
53483727,04-08-2024
19527043,04-08-2024
43208391,04-08-2024
1.14709E+18,05-08-2024
1.0183E+18,05-08-2024
6.89719E+17,05-08-2024
1.0972E+18,05-08-2024
8.50173E+17,05-08-2024
25549565,05-08-2024
51710034,05-08-2024
9.38421E+17,05-08-2024
1.17454E+18,05-08-2024
9.69887E+17,05-08-2024
26139592,05-08-2024
1.18554E+18,05-08-2024
7.50749E+17,06-08-2024
42092736,06-08-2024
1.01076E+18,06-08-2024
5651579,06-08-2024
16531782,06-08-2024
7.52119E+17,06-08-2024
8.50173E+17,06-08-2024
51592836,06-08-2024
9.69887E+17,06-08-2024
1.17454E+18,06-08-2024
16531782,07-08-2024
9.50211E+17,07-08-2024
32993402,07-08-2024
52241973,07-08-2024
45529447,07-08-2024
1.18554E+18,07-08-2024
7.87024E+17,07-08-2024
8.8223E+17,07-08-2024
1.0915E+18,07-08-2024
43736299,07-08-2024
1.14709E+18,07-08-2024
8.4596E+17,07-08-2024
21752534,07-08-2024
1.14709E+18,08-08-2024
47943571,08-08-2024
8.31123E+17,08-08-2024
9.50211E+17,08-08-2024
53645427,08-08-2024
1.00498E+18,08-08-2024
9.69887E+17,08-08-2024
1.02101E+18,08-08-2024
50171851,08-08-2024
44180048,08-08-2024
54369238,08-08-2024
54128829,08-08-2024
54150131,08-08-2024
16531782,08-08-2024
6.67645E+17,08-08-2024
24606880,08-08-2024
35793179,08-08-2024
9.50211E+17,09-08-2024
44180048,09-08-2024
1.09142E+18,09-08-2024
6.68608E+17,09-08-2024
7.52119E+17,09-08-2024
43736299,09-08-2024
1.18554E+18,09-08-2024
8.50173E+17,09-08-2024
47334913,09-08-2024
34330970,09-08-2024
5.93272E+17,09-08-2024
1.04062E+18,09-08-2024
32993402,09-08-2024
1.02052E+18,09-08-2024
16531782,09-08-2024
9.38421E+17,09-08-2024
1.18257E+18,09-08-2024
10768745,09-08-2024
6.89719E+17,09-08-2024
6.17242E+17,09-08-2024
42092736,09-08-2024
7.23957E+17,09-08-2024
1.01076E+18,09-08-2024
47440071,09-08-2024
6.68608E+17,09-08-2024
1.10298E+18,09-08-2024
1.14635E+18,09-08-2024
9.69887E+17,09-08-2024
28868857,09-08-2024
1.00735E+18,09-08-2024
21769213,10-08-2024
52863776,10-08-2024
1.14709E+18,10-08-2024
1.13126E+18,10-08-2024
52241973,10-08-2024
1.098E+18,10-08-2024
33558235,10-08-2024
16531782,10-08-2024
9.66288E+17,10-08-2024
1.01605E+18,10-08-2024
1.12323E+18,10-08-2024
1.04357E+18,10-08-2024
1.00598E+18,10-08-2024
32993402,10-08-2024
6.68608E+17,10-08-2024
9.32642E+17,10-08-2024
1.00735E+18,10-08-2024
1.12463E+18,10-08-2024
33558235,11-08-2024
28722270,11-08-2024
7.17373E+17,11-08-2024
54128829,11-08-2024
9.32619E+17,11-08-2024
1.01076E+18,11-08-2024
50639032,11-08-2024
8.4596E+17,11-08-2024
54150131,11-08-2024
1.18554E+18,11-08-2024
43955950,11-08-2024
7.87024E+17,11-08-2024
1.0183E+18,11-08-2024
45529447,11-08-2024
45074220,11-08-2024
52152157,11-08-2024
1.1718E+18,11-08-2024
7.52337E+17,11-08-2024
9.50211E+17,11-08-2024
52611613,11-08-2024
9.02166E+17,11-08-2024
19527043,11-08-2024
8.50173E+17,11-08-2024
34330970,11-08-2024
1.11984E+18,11-08-2024
6.92808E+17,11-08-2024
25549565,11-08-2024
9.80034E+17,11-08-2024
7.44431E+17,11-08-2024
7.88301E+17,11-08-2024
1.0915E+18,11-08-2024
52863776,11-08-2024
8.31123E+17,11-08-2024
7.61142E+17,11-08-2024
43208391,11-08-2024
26139592,11-08-2024
7.23957E+17,11-08-2024
50211226,11-08-2024
6.89719E+17,11-08-2024
46894493,11-08-2024
50171851,11-08-2024
1.17339E+18,11-08-2024
7.24567E+17,12-08-2024
1.1928E+18,12-08-2024
10768745,12-08-2024
53483727,12-08-2024
1.18925E+18,12-08-2024
1.15061E+18,12-08-2024
16531782,12-08-2024
28868857,12-08-2024
1.04062E+18,12-08-2024
51592836,12-08-2024
1.10088E+18,12-08-2024
1.00598E+18,12-08-2024
9.57914E+17,12-08-2024
52241973,12-08-2024
1.13126E+18,12-08-2024
22398196,12-08-2024
9.50211E+17,12-08-2024
1.02305E+18,12-08-2024
1.09142E+18,12-08-2024
6.62133E+17,12-08-2024
7.3588E+17,13-08-2024
1.01366E+18,13-08-2024
6.68608E+17,13-08-2024
1.10298E+18,13-08-2024
9.69887E+17,13-08-2024
1.14709E+18,13-08-2024
9.57914E+17,13-08-2024
1.098E+18,13-08-2024
5.93272E+17,13-08-2024
18341426,13-08-2024
32993402,13-08-2024
1.02052E+18,13-08-2024
9.50211E+17,14-08-2024
9.69887E+17,14-08-2024
35914565,14-08-2024
8.50173E+17,14-08-2024
1.15061E+18,14-08-2024
8.4596E+17,14-08-2024
16531782,14-08-2024
9.57914E+17,14-08-2024
1.18554E+18,14-08-2024
35793179,14-08-2024
36443605,14-08-2024
47943571,14-08-2024
7.17373E+17,15-08-2024
1.00498E+18,15-08-2024
52836323,15-08-2024
7.23957E+17,15-08-2024
19527043,15-08-2024
7.64509E+17,15-08-2024
1.18554E+18,15-08-2024
1.02101E+18,15-08-2024
21752534,15-08-2024
1.04357E+18,15-08-2024
6.67645E+17,15-08-2024
9.50211E+17,15-08-2024
50171851,15-08-2024
47440071,15-08-2024
52241973,15-08-2024
1.1718E+18,15-08-2024
1.10298E+18,15-08-2024
54128829,15-08-2024
7.03552E+17,16-08-2024
1.0183E+18,16-08-2024
52241973,16-08-2024
54150131,16-08-2024
1.17339E+18,16-08-2024
54128829,16-08-2024
42092736,16-08-2024
7.3588E+17,16-08-2024
6.89719E+17,16-08-2024
9.69887E+17,16-08-2024
1.10298E+18,16-08-2024
1.14624E+18,16-08-2024
45313545,16-08-2024
1.00598E+18,16-08-2024
16531782,16-08-2024
1.0915E+18,16-08-2024
1.01076E+18,16-08-2024
6.17242E+17,16-08-2024
43736299,16-08-2024
1.0972E+18,16-08-2024
1.18554E+18,16-08-2024
47334913,16-08-2024
1.18346E+18,16-08-2024
9.8901E+17,17-08-2024
7.52337E+17,17-08-2024
9.57914E+17,17-08-2024
1.18554E+18,17-08-2024
10768745,17-08-2024
32993402,17-08-2024
7.0566E+17,17-08-2024
1.18759E+18,17-08-2024
1.07544E+18,17-08-2024
9.38421E+17,17-08-2024
1.12456E+18,17-08-2024
51592836,17-08-2024
51230498,17-08-2024
25549565,17-08-2024
1.01076E+18,17-08-2024
9.28949E+17,17-08-2024
9.582E+17,17-08-2024
7.23957E+17,17-08-2024
1.13126E+18,17-08-2024
7.64509E+17,17-08-2024
7.37574E+17,17-08-2024
52863776,17-08-2024
35914565,17-08-2024
1.0183E+18,17-08-2024
45529447,17-08-2024
28722270,17-08-2024
1.18466E+18,17-08-2024
16531782,17-08-2024
7.52337E+17,18-08-2024
52241973,18-08-2024
45529316,18-08-2024
1.0972E+18,18-08-2024
1.18554E+18,18-08-2024
53567589,18-08-2024
13083497,18-08-2024
7.88301E+17,18-08-2024
1.11984E+18,18-08-2024
1.1718E+18,18-08-2024
5.81058E+17,18-08-2024
1.15061E+18,18-08-2024
7.24567E+17,18-08-2024
8.50173E+17,18-08-2024
1.14709E+18,18-08-2024
1.098E+18,18-08-2024
7.95542E+17,18-08-2024
1.12323E+18,18-08-2024
7.87024E+17,18-08-2024
43736299,18-08-2024
50207226,18-08-2024
54150131,18-08-2024
28868857,18-08-2024
1.13126E+18,18-08-2024
1.0183E+18,18-08-2024
1.02052E+18,18-08-2024
1.10298E+18,18-08-2024
1.01366E+18,18-08-2024
44180048,18-08-2024
50171851,18-08-2024
53860077,18-08-2024
9.3828E+17,18-08-2024
7.17373E+17,18-08-2024
50211226,18-08-2024
9.69887E+17,18-08-2024
7.52119E+17,18-08-2024
1.06181E+18,18-08-2024
52691284,18-08-2024
54150131,19-08-2024
1.00498E+18,19-08-2024
8.81232E+17,19-08-2024
1.18346E+18,19-08-2024
6.68608E+17,19-08-2024
1.02305E+18,19-08-2024
1.13126E+18,19-08-2024
7.23957E+17,19-08-2024
54369238,19-08-2024
1.06181E+18,19-08-2024
47440071,19-08-2024
52611613,19-08-2024
1.14624E+18,19-08-2024
43955950,19-08-2024
47943571,19-08-2024
38321579,19-08-2024
10768745,19-08-2024
8.98744E+17,19-08-2024
8.1364E+17,19-08-2024
9.32642E+17,19-08-2024
9.28949E+17,19-08-2024
9.04393E+17,19-08-2024
51461480,19-08-2024
42092736,20-08-2024
6.68608E+17,20-08-2024
9.38476E+17,20-08-2024
16531782,20-08-2024
35793179,20-08-2024
1.0972E+18,20-08-2024
9.69887E+17,20-08-2024
47345872,20-08-2024
5651579,20-08-2024
50639032,20-08-2024
8.50173E+17,20-08-2024
45024912,20-08-2024
1.1718E+18,20-08-2024
1.098E+18,20-08-2024
16531782,21-08-2024
6.89719E+17,21-08-2024
54128829,21-08-2024
1.13126E+18,21-08-2024
47943571,21-08-2024
1.02305E+18,21-08-2024
22398196,21-08-2024
10768745,21-08-2024
9.63921E+17,21-08-2024
1.0915E+18,21-08-2024
1.0972E+18,21-08-2024
53567589,21-08-2024
1.14709E+18,21-08-2024
45024912,22-08-2024
54369240,22-08-2024
32993402,22-08-2024
50211226,22-08-2024
6.67645E+17,22-08-2024
25549565,22-08-2024
9.582E+17,22-08-2024
28868857,22-08-2024
9.50211E+17,22-08-2024
9.69887E+17,22-08-2024
6.89719E+17,22-08-2024
53860077,22-08-2024
54126420,22-08-2024
38321579,22-08-2024
7.52119E+17,22-08-2024
7.17373E+17,22-08-2024
46894493,22-08-2024
6.92808E+17,22-08-2024
20620135,22-08-2024
19527043,23-08-2024
34330970,23-08-2024
9.63921E+17,23-08-2024
53483727,23-08-2024
9.69887E+17,23-08-2024
54126420,23-08-2024
1.17454E+18,23-08-2024
8.4596E+17,23-08-2024
5651579,23-08-2024
54128829,23-08-2024
16531782,23-08-2024
35914565,23-08-2024
7.23957E+17,23-08-2024
10768745,23-08-2024
9.28949E+17,23-08-2024
52863776,23-08-2024
52152157,23-08-2024
1.14624E+18,23-08-2024
7.3588E+17,23-08-2024
21392315,23-08-2024
42763847,23-08-2024
8.46586E+17,24-08-2024
6.89719E+17,24-08-2024
44180048,24-08-2024
53860077,24-08-2024
9.28949E+17,24-08-2024
6.17242E+17,24-08-2024
9.57914E+17,24-08-2024
1.02305E+18,24-08-2024
8.57982E+17,24-08-2024
9.32619E+17,24-08-2024
9.32642E+17,24-08-2024
7.74701E+17,24-08-2024
54369238,24-08-2024
1.00498E+18,24-08-2024
28722270,24-08-2024
39093517,24-08-2024
28341274,24-08-2024
1.17454E+18,24-08-2024
1.12463E+18,24-08-2024
53483727,24-08-2024
7.23957E+17,24-08-2024
7.87024E+17,24-08-2024
53567589,25-08-2024
9.69887E+17,25-08-2024
9.4275E+17,25-08-2024
1.18759E+18,25-08-2024
7.52119E+17,25-08-2024
1.18554E+18,25-08-2024
6.92808E+17,25-08-2024
